argumentTypeId,sourceOccurrenceId,sourceCatalogNumber,sourceCollectionCode,sourceCollectionId,sourceInstitutionCode,sourceTaxonId,sourceTaxonName,sourceTaxonRank,sourceTaxonPathIds,sourceTaxonPath,sourceTaxonPathNames,sourceBodyPartId,sourceBodyPartName,sourceLifeStageId,sourceLifeStageName,sourceSexId,sourceSexName,interactionTypeId,interactionTypeName,targetOccurrenceId,targetCatalogNumber,targetCollectionCode,targetCollectionId,targetInstitutionCode,targetTaxonId,targetTaxonName,targetTaxonRank,targetTaxonPathIds,targetTaxonPath,targetTaxonPathNames,targetBodyPartId,targetBodyPartName,targetLifeStageId,targetLifeStageName,targetSexId,targetSexName,basisOfRecordId,basisOfRecordName,http://rs.tdwg.org/dwc/terms/eventDate,decimalLatitude,decimalLongitude,localityId,localityName,referenceDoi,referenceUrl,referenceCitation,namespace,citation,archiveURI,lastSeenAt,contentHash,eltonVersion
https://en.wiktionary.org/wiki/support,,,,,,,Valeriana sitchensis,,,Valerinaceae | Valeriana,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Thricops c.f. septentrionalis,,,Diptera | Muscidae | Thricops | Thricops c.f. septentrionalis,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Valeriana sitchensis,,,Valerinaceae | Valeriana,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Rhamphomyia spp.,,,Diptera | Empididae | Rhamphomyia | Rhamphomyia spp.,order | family | genus | species,,,,,,,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Erigeron peregrinus,,,Asteraceae | Erigeron,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Phaonia monticola,,,Diptera | Muscidae | Phaonia | Phaonia monticola,order | family | genus | species,,,,,,m,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Erigeron peregrinus,,,Asteraceae | Erigeron,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Drymeia spp.,,,Diptera | Muscidae | Drymeia | Drymeia spp.,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Erigeron peregrinus,,,Asteraceae | Erigeron,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Drymeia spp.,,,Diptera | Muscidae | Drymeia | Drymeia spp.,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Erigeron peregrinus,,,Asteraceae | Erigeron,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Drymeia spp.,,,Diptera | Muscidae | Drymeia | Drymeia spp.,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Erigeron peregrinus,,,Asteraceae | Erigeron,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Drymeia spp.,,,Diptera | Muscidae | Drymeia | Drymeia spp.,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Hedysarum sulphurescens,,,Fabaceae | Astragalus,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Bombus mixtus,,,Hymenoptera | Apidae | Bombus | Bombus mixtus,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Erigeron peregrinus,,,Asteraceae | Erigeron,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Bombus mixtus,,,Hymenoptera | Apidae | Bombus | Bombus mixtus,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Senecio triangularis,,,Asteraceae | Senecio,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Bombus mixtus,,,Hymenoptera | Apidae | Bombus | Bombus mixtus,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Senecio triangularis,,,Asteraceae | Senecio,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Tachinid spp.,,,Diptera | Tachinidae | Tachinid gen. | Tachinid spp.,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Arnica chamissonis,,,Asteraceae | Arnica,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Drymeia spp.,,,Diptera | Muscidae | Drymeia | Drymeia spp.,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Arnica chamissonis,,,Asteraceae | Arnica,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Thricops c.f. septentrionalis,,,Diptera | Muscidae | Thricops | Thricops c.f. septentrionalis,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Arnica chamissonis,,,Asteraceae | Arnica,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Thricops c.f. innocuus,,,Diptera | Muscidae | Thricops | Thricops c.f. innocuus,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Valeriana sitchensis,,,Valerinaceae | Valeriana,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Rhamphomyia spp.,,,Diptera | Empididae | Rhamphomyia | Rhamphomyia spp.,order | family | genus | species,,,,,,,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Zigadenus elegans,,,Liliaceae | Zigadenus,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Thricops c.f. septentrionalis,,,Diptera | Muscidae | Thricops | Thricops c.f. septentrionalis,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Zigadenus elegans,,,Liliaceae | Zigadenus,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Thricops c.f. innocuus,,,Diptera | Muscidae | Thricops | Thricops c.f. innocuus,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Solidago multiradiata,,,Asteraceae | Solidago,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Thricops c.f. innocuus,,,Diptera | Muscidae | Thricops | Thricops c.f. innocuus,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
https://en.wiktionary.org/wiki/support,,,,,,,Solidago multiradiata,,,Asteraceae | Solidago,family | genus,,,,,,,http://purl.obolibrary.org/obo/RO_0002623,flowersVisitedBy,,,,,,,Drymeia spp.,,,Diptera | Muscidae | Drymeia | Drymeia spp.,order | family | genus | species,,,,,,f,,,,,,,,,,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32. Accessed at <https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip> on 25 Oct 2021.",zedomel/olito2015,"Olito, Colin; Fox, Jeremy W. (2015), Data from: Species traits and abundances predict metrics of plant–pollinator network structure, but not pairwise interactions, Dryad, Dataset, https://doi.org/10.5061/dryad.7st32",https://github.com/zedomel/olito2015/archive/dde6fe0d26220a466c068d8a3a97108b130585ba.zip,2021-10-23T04:35:10.796Z,8a9c96ede06b8014a456688314bd0a1b7bf05b4d487141a9551694ed2c7964a2,0.12.0
